id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid02QHddzrUWDTrV8gaoRvZvAHy63G2rGa6LBgH4tgoYWvB8h9Tg6bqYi7RNUGqrySppl,Andrés Manuel López Obrador,4804,0,0,0,0,0,0,0,0,4114,"De Palenque a Cancún el Tren Maya se bifurca en Escárcega, hacia la selva y el Caribe o por la vía del Golfo (Campeche-Mérida). Juan Escárcega fue un ingeniero que trabajó en la construcción del tren del sureste a mediados del siglo pasado, por eso la estación lleva su nombre. Aquí se construirán cocheras y talleres. Vamos a seguir haciendo historia.",2023-04-04T23:26:50.900554,['blob:https://www.facebook.com/1f669efc-c0cb-41ec-9429-3b22b3e7a868'],https://scontent.fgdl2-1.fna.fbcdn.net/v/t15.5256-10/325008552_472199048265363_8674576576806854050_n.jpg?stp=dst-jpg_p180x540&_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=QOBGkH1QZHkAX8yCcUh&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfCYS6dj0-yQDncR4AVvufYB-IqY9JjW_1gLaFXWdt0JmA&oe=644FC03C,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid02QHddzrUWDTrV8gaoRvZvAHy63G2rGa6LBgH4tgoYWvB8h9Tg6bqYi7RNUGqrySppl?__cft__[0]=AZUHLpKcZ8XPN9W9Ol8qtiPWRTLGwA_GBtuYNzx7uqVgsx0ypJGyfuyVUYdXRou4fcYakHBW7IKQv7qocXJ8JYw6XwXgSzvde7tRGoU8wfXiLQlq9S8xcum2HmY22CC-wru9JAJWWG4F6yagiFF8dI2bv_zaq0rtRSHc_TFlmoEVe1ntnEanmPw8VVrToa0qg52-mzMS7I-6JaDuetiXgzkk&__tn__=%2CO%2CP-R
pfbid0peV3Nkjv88JUbvB3jHM6i5sPEamMJApt4By7oRQ5ZC3kLwgJ7UGMUe2BKszgwW2vl,Andrés Manuel López Obrador,4847,0,0,0,0,0,0,0,0,4067,"Hoy en la supervisión de la construcción del Tren Maya —que dicho sea de paso inauguraremos en diciembre de este año en toda su extensión (1,554 kilómetros)— sobrevolamos el pueblo de Izamal, Yucatán, donde se aprecia un majestuoso sitio arqueológico y el bello convento colonial. Nada como el México profundo.",2023-04-05T23:26:58.922166,['blob:https://www.facebook.com/87114bc4-cf45-4e1d-b99d-9b1721c8b4b6'],,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid0peV3Nkjv88JUbvB3jHM6i5sPEamMJApt4By7oRQ5ZC3kLwgJ7UGMUe2BKszgwW2vl?__cft__[0]=AZV9P3u-5ullJzFU6NbBK_ph0SgzcMnxA8pmOGOcJFx9HQlWcZ36F7fJRRgrv1BqHLOGYmLzjB9ZLEZ5oTfXV8yMmCzmakQc5wmyB7siletWM4k5E1oup2jv6fckoEwYjbHlA0LrfmuMRBb64ObiIiM3SxzQq-u-As6I8Lyzdtoic0f9ml18CyrPEGYCXAcFiSYSOR4HXGgM_lAn2gj3h2Zi&__tn__=%2CO%2CP-R
746332613208707,Andrés Manuel López Obrador,2486,0,0,0,0,0,0,0,0,8761,"La Guardia Nacional está en el Metro de la Ciudad de México para apoyar y dar seguridad a los usuarios. Ha contribuido a evitar incidentes que perturben el funcionamiento de este sistema de transporte.El gobierno federal atiende conflictos agrarios como un asunto de justicia. Además, el diálogo permite consolidar obras de infraestructura que impulsan el desarrollo del país.Más información: https://bit.ly/3Xs9mGb",2023-04-06T23:26:59.410977,['blob:https://www.facebook.com/c320fc1c-e014-43b4-bdfa-270834c92e60'],https://scontent.fgdl2-1.fna.fbcdn.net/v/t15.5256-10/326121333_746446846530617_9069816346976113698_n.jpg?stp=dst-jpg_p960x960&_nc_cat=108&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=e9lSMYEqfGsAX8ye_38&_nc_oc=AQlJXZ3gPbA7ZruaNzE1A1Kk6Iw8g94T8iGGtk4U_MZHGBNug073Tmo9rV1f-s0l9Yk&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfAWup0OnQpinXTrqMDwmJ5CVau79qnfmXgo5BcsvyFU-w&oe=644E83E3 https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0PXg_idoeQM.png,https://www.facebook.com/lopezobrador.org.mx/videos/746332613208707/?__cft__[0]=AZVbBOkCbtb792Yk0xTUKCdiQerZR6aqRkM5g5eLbXZDPZ6B7vedNv6qVLlDLhZmDx7JY9APYY24iHpiTCYzCUqHVBZCovFQJhC5fCRwGH20aVaKgb7Fe8O4Z3slpF-vtdE5QC9v1dhRwgyXtta-xlenVeBBnLHsfkgMl6dGkC5G3JEUN8ZLFzMfJV7h9MKko7F3B3TjJP88DE-uloMJhPMu&__tn__=%2CO%2CP-R
pfbid0wjYwgqCiM2x81AyfoioSCEupECUm5DeqvYVhqi9FV43PDTxE61M3fMjMuYVjqLE6l,Andrés Manuel López Obrador,2220,0,0,0,0,0,0,0,0,2743,"Inauguramos con la jefa de Gobierno, Claudia Sheinbaum; la secretaria de Cultura, Alejandra Frausto y el director del proyecto del Bosque de Chapultepec y artista, Gabriel Orozco, el puente de Los Pinos hacia la Segunda Sección y el espacio dedicado a la arqueología y al ambiente. Dos magnas y espléndidas obras para el disfrute, a partir de hoy, de toda la gente.",2023-04-07T23:26:59.596123,[],https://scontent.fgdl2-1.fna.fbcdn.net/v/t39.30808-6/326128935_513909354058501_7855878109938392511_n.jpg?stp=dst-jpg_p526x395&_nc_cat=103&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=jlWd7N2qm8YAX_tO_jd&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfCMDQCFa14xqKSzWRqrCSp2ZhEOAkRHqBVXeswkkxMq2g&oe=644EE5D6 https://scontent.fgdl2-2.fna.fbcdn.net/v/t39.30808-6/326277999_505194394846999_438247689487524168_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=3QTwLo2zYzMAX_igWr1&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfCbr90NDxq6_U7cpwx0NRrwE8QLmtEnrlZGvY1rIvi7vw&oe=644FD04C,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid0wjYwgqCiM2x81AyfoioSCEupECUm5DeqvYVhqi9FV43PDTxE61M3fMjMuYVjqLE6l?__cft__[0]=AZWbLfcQ7UTx9nRCw0o2MbQiclKBTW743E0NXG8xxY1ShX2dUB1eSzPXykawhRdaCnPYu-f4w3q22UvrTu2OQKnDfkLKXi_cTsKnbYjIvnskhSaw3qtwFJ_eilu_zq-WjTm1Levydmm5ZZZCQ2QP5nOeaF-I1q-WXNtOqoZIcLPNZ77VoiCkpNVhw5JwjGcvggH3sdLXlT_Vm8iZ91-jSQ1k&__tn__=%2CO%2CP-R
852644015993780,Andrés Manuel López Obrador,2302,0,0,0,0,0,0,0,0,5950,"El Instituto Mexicano del Seguro Social celebra 80 años de su fundación. Desde el gobierno federal lo fortalecemos y preservamos su espíritu de solidaridad y humanismo.Además de brindar atención médica a los trabajadores afiliados, ampliamos sus capacidades para atender a la población sin seguridad social como parte de nuestro compromiso de garantizar el derecho del pueblo a la salud.Más información: https://bit.ly/3QOHcmv",2023-04-07T23:26:59.775302,['blob:https://www.facebook.com/7fb72d0a-a1d0-4933-9fcd-a12479ba1dea'],,https://www.facebook.com/lopezobrador.org.mx/videos/852644015993780/?__cft__[0]=AZXcKS1Kw1Z-E7ncJymCXhZ95YGd1gdJhMFGb8HKiUVOj48rNGSjjlJH4oqNF0sV7i9y0lhg634Oja3HzeauCvZPyNHvAXXR7CtUwxka3MgT7sWlNhxzysOAsLBUmbTKo6YM87n_t5xbXqx_NiHF4CpCryJzdVLF6xlRPLWheCF_-umDHZSu6edpOpB8Ip0ScwyFOe-z_vvL3zddFSBe63JY&__tn__=%2CO%2CP-R
pfbid0mDW9uVcYdr7dt7h4Dto5CZ3xTSwYk4x3JmJmkTd87rmfgxyDgMKvtBCkh4cSe5kHl,Andrés Manuel López Obrador,1992,0,0,0,0,0,0,0,0,1203,"Nos visitaron en Palacio Nacional integrantes de la cooperativa Tosepan, de Cuetzalan del Progreso en la Sierra Nororiental de Puebla.",2023-04-08T23:27:00.490121,['blob:https://www.facebook.com/bc0b3c99-1327-45d9-831d-70e549223933'],https://scontent.fgdl2-2.fna.fbcdn.net/v/t15.5256-10/325313854_576187327291788_3029746378726209853_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=NjVzdJFO9UsAX-Xo0o-&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfAfbYQQVN35K40JUjM1ZHp9WrTSohKtwOW6SxBEhQU6Ew&oe=644FB020,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid0mDW9uVcYdr7dt7h4Dto5CZ3xTSwYk4x3JmJmkTd87rmfgxyDgMKvtBCkh4cSe5kHl?__cft__[0]=AZW4xYRHVwgJDvFm81CuYdwdgUJa2aTQrJIpX3F3gmNJ0wNuobSehdGdlBKCgdFBfBYRXF6urBDdEsfRZWHK0rxep0yrAnxUzx3j-4XQTyhNTl_hSR8U54tdjPFTupLklXxbbgryzTppqRC0v-Z0qlQfQwPZNmrrtnNutK2wkewaa79hEPScFqgXAcLequDChGMk2JZrehK0SdupswVTEKZT&__tn__=%2CO%2CP-R
592949205990322,Andrés Manuel López Obrador,2708,0,0,0,0,0,0,0,0,9370,"Las utilidades del Tren Maya financiarán el pago de pensiones y jubilaciones de los trabajadores del Estado y de las Fuerzas Armadas.Esta obra estratégica del Gobierno de la Cuarta Transformación se construye con inversión pública; la Secretaría de la Defensa Nacional cuidará que no se privatice. En el sureste del país impulsará el crecimiento económico, cuidará el ambiente y lo más importante: generará bienestar a la población.Más información: https://bit.ly/3ZLtTHj",2023-04-08T23:27:01.229918,['blob:https://www.facebook.com/dbe14bec-6678-4470-a661-ea9ce8737785'],https://scontent.fgdl2-2.fna.fbcdn.net/v/t15.5256-10/326096447_593103225974920_2302415198949984489_n.jpg?stp=dst-jpg_p960x960&_nc_cat=104&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=WNFN5vVR_b4AX8wc6Mg&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfBtyvuMjwhZxTzoBRIdW5tWIZPIwoQrJdE8Nt-kxLALjQ&oe=644E6024,https://www.facebook.com/lopezobrador.org.mx/videos/592949205990322/?__cft__[0]=AZVv_8oY-baPSHZ-rjQQGLWVn6MiM_MqjbVfiTV83cGalqUsOerPaNh6-ce0Jb-6u6js8WEHwjUkTQqPPmpZJrT-ejE5TF7A-spR1_5UA9n9mabgWxCgv8OsZC_5QscqC_pw56C7VZHMQQGx5S1figZ2NUej_dEqHOao5J6zFUD1c4eMrxyVO7dp1toNHEL5ULEVtxCp_9qQfs4-DOPTBQbY&__tn__=%2CO%2CP-R
909601003540730,Andrés Manuel López Obrador,2582,0,0,0,0,0,0,0,0,7697,"Garantizar atención médica de calidad, universal y gratuita es una prioridad del Gobierno de México. En el primer semestre del año, el Plan IMSS Bienestar se aplicará en Baja California, Chiapas, Ciudad de México, Hidalgo, Michoacán, Morelos, Oaxaca, Quintana Roo, San Luis Potosí, Tabasco, Tamaulipas y Zacatecas. En el informe mensual de seguridad destacamos la baja en incidencia delictiva a diciembre de 2022. Seguimos construyendo la paz y tranquilidad en el país.Más información: https://bit.ly/3waiMKt",2023-04-09T23:27:08.320345,['blob:https://www.facebook.com/3e227669-e919-4ea1-8834-8ab31cb124f4'],https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0PXg_idoeQM.png,https://www.facebook.com/lopezobrador.org.mx/videos/909601003540730/?__cft__[0]=AZU4nEQpWysN-XFILk5w8WAkOx5zZSO08Oy0GU0OmcN0AYhgcItl1HvBkze2Zh5Y6jCO3FYVkz0lm0he6kLVuzAjUE-uiczhkuSvpu9-32bh9CZ0IxGJvUCreJYWbiAnD62zDGTWxd46xFgtNcvkDvuivyPsIqd5etubXsnscjZ8Tp4trZIKT7nTEzonoOyJL0xFvjbi_dn5BePHtGKLg4Bq&__tn__=%2CO%2CP-R
883888803045560,Andrés Manuel López Obrador,3150,0,0,0,0,0,0,0,0,7457,"A partir de este lunes daremos un informe semanal de cómo se va construyendo el Tren Maya. Hoy presentamos el reporte correspondiente al tramo que comprende de Palenque a Escárcega. Esta obra estratégica procura el bienestar de los pueblos, el patrimonio arqueológico y el ambiente en la región del sureste. El general Luis Rodríguez Bucio será el nuevo subsecretario de Seguridad Pública y el general David Córdova Campos, comandante de la Guardia Nacional.Más información: https://bit.ly/3w80xW1",2023-04-10T23:27:08.524133,['blob:https://www.facebook.com/13155964-dc51-4416-868b-3a6fb67c00c9'],https://scontent.fgdl2-2.fna.fbcdn.net/v/t15.5256-10/325123997_884044516363322_8313548566153447097_n.jpg?stp=dst-jpg_p960x960&_nc_cat=109&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=ugi4LrIXZOIAX_XDCzq&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfDH5EINZVTu3UuAN39v-t8xqHqLLS6AbFWrTVFx611Sqw&oe=644F508C https://static.xx.fbcdn.net/rsrc.php/v3/y1/r/qrqfLK2mJEp.png,https://www.facebook.com/lopezobrador.org.mx/videos/883888803045560/?__cft__[0]=AZWCFWNemX7Y26RAY44ZoKo4Q-2rMw-y6ASOoMR9sb9M3-FyVtdZwzaK0ubJ7tQxdPf5c5oiBxTwEHrdzLVRi3CQbFnH7nErhG5XrheX9QmKJordVHIvK9t5uTYLfYLYncIOBWRdvoV3RA6ukameUcHjrg18HVyHZtxugDzygaT7HoXewp3iOatmjSz4I0D9Sz3LmAd-lWJ-BwbTooIKnEp4&__tn__=%2CO%2CP-R
pfbid034FJqLdvz9Qh4M51WE1AwZmqDuXf9zKu7rX7v1RNZNJtSr5CB3jNgAiSKtt3CzCEql,Andrés Manuel López Obrador,2639,0,0,0,0,0,0,0,0,2563,"Hoy atendimos el problema del bloqueo en la construcción del camino Oaxaca-Puerto Escondido. Nos faltan 15 kilómetros para terminar esta importante obra, sin embargo, está de por medio un antiguo conflicto agrario entre Sola de Vega y San Vicente Coatlán. Le hicimos a ambos pueblos una muy buena propuesta. También, de manera franca, les expresamos que si en un mes no hay acuerdo, vamos a hacer un nuevo trazo, un libramiento por otras comunidades. En todo esto, cuando menos hay dos enseñanzas; la de Juárez: ""Nada por la fuerza, todo por la razón y el derecho"" y la de don Jesús Reyes Heroles: ""Problema que se soslaya, estalla"".",2023-04-11T23:27:08.769466,[],https://scontent.fgdl2-1.fna.fbcdn.net/v/t39.30808-6/325843028_1818226808550437_6984413306932158646_n.jpg?stp=cp6_dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=gN3m5UiAuJAAX-Fh82_&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfAXef1kyALkh1Vb9yt7msKkgMFmb65fbyued0-d1Ssqlw&oe=644E695C https://scontent.fgdl2-2.fna.fbcdn.net/v/t39.30808-6/325777615_724099422365168_1308604108149752861_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=nhscqEAO-TUAX_q9Uyd&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfBeunKsnpLmWQJ-pUzsZvDx_ToFgmlkpWENFKcxMQNG-w&oe=644F358B https://scontent.fgdl2-2.fna.fbcdn.net/v/t39.30808-6/325464634_1358304624937176_8707436258254498890_n.jpg?stp=dst-jpg_p526x395&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=QQsAdgR2Nv0AX-zEf32&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfAbHuCJtrDKyGRaZ3Ftrom-MELXVGEMZ_7pJuTMBqfo4Q&oe=644E1F0D https://scontent.fgdl2-2.fna.fbcdn.net/v/t39.30808-6/325403833_667693745146654_2932002782305619765_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=QbjYx0ZMV7QAX-qK8mX&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfAK3Ww_6h8mAwU3nHTMkcoTBkrpu9bFsRZcXBzkVhBn3w&oe=644E5DA0,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid034FJqLdvz9Qh4M51WE1AwZmqDuXf9zKu7rX7v1RNZNJtSr5CB3jNgAiSKtt3CzCEql?__cft__[0]=AZXrPbiv39XI4j-0kWM31UFnrPT2Wy9TeCwMwhTtKvQZqgFh1YuiQYJndbGprsNssyoB20nu_5QXo1qoKCk4K1XTZ-lqUknhhOolT7lbph-UhCd3ZzJkOx_ZtVf5NyRQMnGrK3e9dahuWDEresPY2Z7aEjrLJ01mU80bpnZQobP0vsXTNb8E9c47hG1gvauILNyqAnRrqtH73VWiq8fDBtY4&__tn__=%2CO%2CP-R
pfbid02rXuruqj2kofmeuTjovYDrWzvcwmaW6i2dmYhJ8Hx9zz2Ze3y4ekvFyiFHTC6gymul,Andrés Manuel López Obrador,5722,0,0,0,0,0,0,0,0,4856,"Estamos supervisando la súpercarretera Oaxaca-Tehuantepec, que terminaremos en diciembre. Observen en este pequeño tramo cómo se construyeron cinco viaductos, al mismo tiempo que con las manos de la gente se realizó el camino artesanal hacia Tepuxtepec. Es modernidad, pero forjada desde abajo con todos y para todos.",2023-04-12T23:27:08.967537,['blob:https://www.facebook.com/00ef2992-818d-49e9-a178-1c81d3f7a540'],,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid02rXuruqj2kofmeuTjovYDrWzvcwmaW6i2dmYhJ8Hx9zz2Ze3y4ekvFyiFHTC6gymul?__cft__[0]=AZWtU-iUaSnYkPxJO67JhV0voCOMLHUXvFQD8Fp5QCIWuVGUKpQsL6aoUk867kGVnsBH4c6OxVKBtXdjpjy62Y5WVJgjJ1ekf8K-S3j5KXQAcn9rSr0lD0VHRQG5DJEHs6t23Rfr0ol26LHn1-AgG0VWHV0M7jQ7qkUxLLte0UMvVgUxvSv8CbpKcMJ1fxZXi2svnuBVdvCBnzEWMPyyERpK&__tn__=%2CO%2CP-R
708303601016267,Andrés Manuel López Obrador,1461,0,0,0,0,0,0,0,0,2115,"En Santa María Huatulco, constatamos avances del Plan de apoyo a afectados en Oaxaca por el huracán Agatha en mayo de 2022. Daremos seguimiento a esta iniciativa a través de asambleas con habitantes de los 31 municipios para conocer sus necesidades. Cumplimos el compromiso de ayudar a quienes más lo necesitan con Programas para el Bienestar y obras de infraestructura.Más información: https://bit.ly/3GHvGVd",2023-04-12T23:27:09.142164,['blob:https://www.facebook.com/23724c97-9cf1-474b-8d7b-5bdaecde9f27'],https://scontent.fgdl2-1.fna.fbcdn.net/v/t15.5256-10/321752207_708372891009338_5031088467871130490_n.jpg?stp=dst-jpg_p960x960&_nc_cat=108&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=lIaS1ED_MXUAX-tmvih&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfBbCDId_hFeY5acV-8EBYj5xeOJB5zZBCA4wOouVegXtg&oe=644E23A1,https://www.facebook.com/lopezobrador.org.mx/videos/708303601016267/?__cft__[0]=AZUFB16v8uLJyJjxWdCHZkQK4kNtMXgG3bf0kmYbQxKRFrX9tDbP6byCE6mUvslIA-WT76VEO9MaN1l7GzdqRWXqUWwnPePUJsOX5ZPYkxSqEluMjEj8QnX0myYUsFLI7u0m6-Jf_bzXAWmAlTkx8uXxSdDeVGQUCCLkS9YlysA_n77BXs0cOlRvwT_xHk3-wxdiFuXfdM8BDte9BW0qmW7k&__tn__=%2CO%2CP-R
716201033274624,Andrés Manuel López Obrador,2608,0,0,0,0,0,0,0,0,6578,"La presencia de elementos de la Guardia Nacional en las instalaciones del Metro tiene el objetivo de garantizar la seguridad de las y los usuarios, quienes tienen todo nuestro apoyo. Con el Gobierno de la Ciudad de México trabajamos para brindarles un sistema de transporte confiable. Los precios de 24 productos de la canasta básica mantienen una tendencia a la baja; las acciones para controlar el fenómeno externo de la inflación y proteger la economía popular son permanentes.Más información: https://bit.ly/3iCtztW",2023-04-13T23:27:16.066091,['blob:https://www.facebook.com/7bea813d-3aa8-4c1b-830a-459918372da2'],https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0PXg_idoeQM.png,https://www.facebook.com/lopezobrador.org.mx/videos/716201033274624/?__cft__[0]=AZWjVshQRucZxsqKHU3PSKkUlt3KR9A5huv3VujwEOCjRL7zacxrgrFR71TrFCs7Ce5vM8Q_tr_oQQASHzwDAzCkf8BrBix_LpsSo7vaOPs_rucYVEEOOIbHJGQ0CRUngFrjT0z5Dhj0XtsCGObZLoln0BaB-Uh5MIxni7z6qUxSupzNq7FahLsIKWqja5KLgH5mW6Urf74YzeOMrXoijDSo&__tn__=%2CO%2CP-R
pfbid02nQXKobM3mpL5t6pd7t7v61uJJ7Z9rfTyA3X3z6wnhecXFPUtRgWEqJUE3bank8D1l,Andrés Manuel López Obrador,830,0,0,0,0,0,0,0,0,1272,"Me reuní en Palacio Nacional con embajadoras, embajadores y cónsules que representan con mucha dignidad a nuestro país en el extranjero.",2023-04-14T23:27:16.242758,[],https://scontent.fgdl2-1.fna.fbcdn.net/v/t39.30808-6/323441984_694713298815855_5809744692104684258_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=xywLWM4hctwAX9Xp_El&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfBUr1HP5627_aUNLHjh8sDgjPMi5pKJUI5RodtuIgktrQ&oe=644F46C6 https://scontent.fgdl2-1.fna.fbcdn.net/v/t39.30808-6/322538783_630653055727217_3766848663341845327_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=VlYeBDXrLrAAX-FFTkn&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfAksZxT-NYDMHNv7uMqT-3Ak-Jrdd2_LR2URjxnouxYbg&oe=644FDA2A,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid02nQXKobM3mpL5t6pd7t7v61uJJ7Z9rfTyA3X3z6wnhecXFPUtRgWEqJUE3bank8D1l?__cft__[0]=AZX6KjIKWOO8WQ3lPOA4ZPFMJKCM6eyPBzvdwh_ieq6W_3kIJcmsXuxSbAxJipvRABsuHBZ13o47IJExMm0z2m6D-AdfK7AjFXPXNbdie2abWFRwtyKGnwtUjVj_4cqkhW8HaqgTMxB-C5I1mRag0mt6_1D5YOvUHZ0PU_lwn_eoUsmsFjc5ClEvI4WxSnZsAhJ81v8CV7Hni0LBbKaBf8Zb&__tn__=%2CO%2CP-R
6101895853236221,Andrés Manuel López Obrador,3101,0,0,0,0,0,0,0,0,9576,"La X Cumbre de Líderes de América del Norte así como las reuniones bilaterales con Estados Unidos y Canadá dieron resultados positivos y acuerdos que beneficiarán a los pueblos de las tres naciones. Las comunidades cercanas a la construcción del Tren Maya son atendidas con Programas para el Bienestar e iniciativas que promueven el desarrollo integral. El peso mexicano continúa fuerte con relación al dólar, gracias a la estabilidad económica y política del país.Más información: https://bit.ly/3vWey99",2023-04-14T23:27:23.928905,['blob:https://www.facebook.com/e93c5ab3-818a-403a-bcfa-5ce78b3725b6'],https://scontent.fgdl2-2.fna.fbcdn.net/v/t15.5256-10/324886407_6102458689846604_7839012001807176887_n.jpg?stp=dst-jpg_p960x960&_nc_cat=104&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=OeUXHBueCnQAX9wvFi5&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfAGrwdDBWHRk5KTJgB7IyNiAuECGRZ8pgmnAlhNjQmsJA&oe=644FA5E7 https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0PXg_idoeQM.png,https://www.facebook.com/lopezobrador.org.mx/videos/6101895853236221/?__cft__[0]=AZWoSSGEDG9sgjwFkJETiTCjt1TCD_hq4ZDsyxVvczatALBITXpSfMyspvsB2zA577ZWvENKSCDemTLLVl4_uClcYbWpsTrXM4acAx5ex6_UFc2jV3OVtFTa7V1d2fqqh2jEvBZ5kSgnJZnIgUVeJIpLHO19yXm6b2UsuFMZWfAomTu8FAfojB3PQpku1veXaErlnS23-p_YCfA3cQ6j522E&__tn__=%2CO%2CP-R
pfbid02VibQa7VRnxCfYZ86y2ag5M1zWCL1JsKs3ggqd67dF2ExDVoM7TSpjBa4rFRubKvLl,Andrés Manuel López Obrador,1865,0,0,0,0,0,0,0,0,1288,"Concluyó la reunión entre México-Canadá. Tratamos asuntos de economía, comercio, migración y apoyo a las comunidades indígenas. Los acuerdos fueron benéficos para ambos países. Tengamos presente que en los últimos cuatro años la inversión de Canadá en México ha crecido como nunca.Además se agradecen las expresiones de sincera amistad del primer ministro Trudeau y su esposa Sophie Grégoire con nuestro pueblo.",2023-04-15T23:27:24.414803,['blob:https://www.facebook.com/02d6f702-0681-4f99-b36e-f5adda2baae0'],https://scontent.fgdl2-1.fna.fbcdn.net/v/t15.5256-10/320521808_5932971183449858_7259721683618845967_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=cBbwl4BT3kcAX8b_ofz&_nc_oc=AQlDV49UKdsPJyWBAuS6_EmHIwwx98k7ArLQcB0wZ488y-mri4jrhtlGmzyvREnk64g&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfDz9stMrpg4uKPx448RrhA7f2Cs2lNuyB_VZi0bRKfL4w&oe=644E00E7,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid02VibQa7VRnxCfYZ86y2ag5M1zWCL1JsKs3ggqd67dF2ExDVoM7TSpjBa4rFRubKvLl?__cft__[0]=AZVsuErf467ER__PvTbLHvOdR-dvfbwl_r_nO7YYfzDto-HRB0bt2peeu64rqHxylCUn3RYvEw2Uz5ICHznvewespHZftGTotlY4WY2V7MOZTzP2EVGiZ3E6YZQdwDhbVvqXVAV3qBqAnJ_owSRHgpghNbbcxH7UzOlz2VvCTM2dBN_cHoGRk0WopUx7pas8ooJPYCPkTJ-NiF0gXbFCDGWZ&__tn__=%2CO%2CP-R
854220602361630,Andrés Manuel López Obrador,3450,0,0,0,0,0,0,0,0,2371,"Reunión bilateral México-Canadá, desde Palacio Nacional",2023-04-15T23:27:24.600492,['blob:https://www.facebook.com/24ceb1cf-944f-4bc9-aece-f5ae6d690949'],https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/hHp-AVedev3.png,https://www.facebook.com/lopezobrador.org.mx/videos/854220602361630/?__cft__[0]=AZUAT1bh1ErpOPtQtPedmZCayfUF-_b_zwUWEgwdsUYF1TFkiSKDp2WNB7MMkhVZ0ZRyNBELQchGba4U5LofDp_8OvZ3tcLfe0rTCQG6T5jx7IM2cPLi3gynE7s7zoH1ZmYGzb86KkZ8lcEcp8GotcET2BI-gXiDzCid_5K762qSuFcSBI6LPfz-yJ7683QjI-vmcWqxxyjgQMdneWi-v0Km&__tn__=%2CO%2CP-R
